country_asylum,Year,Value
AE,1977,390.0
AE,1978,390.0
AE,1979,590.0
AE,1980,2490.0
AE,1981,6090.0
AE,1982,3590.0
AE,1983,3590.0
AE,1984,4570.0
AE,1985,5370.0
AE,1993,389.0
AE,1994,448.0
AE,1995,375.0
AE,1996,427.0
AE,1997,451.0
AE,1998,465.0
AE,1999,457.0
AE,2000,800.0
AE,2001,827.0
AE,2002,353.0
AE,2003,396.0
AE,2004,145.0
AE,2005,165.0
AE,2006,170.0
AE,2007,205.0
AE,2008,242.0
AE,2009,899.0
AE,2010,582.0
AE,2011,1972.0
AE,2012,2207.0
AE,2013,1506.0
AE,2014,1059.0
AE,2015,1213.0
AE,2016,1438.0
AF,1992,60000.0
AF,1993,47108.0
AF,1994,369652.0
AF,1995,180540.0
AF,1996,293995.0
AF,1997,311055.0
AF,1998,326994.0
AF,1999,258688.0
AF,2000,758653.0
AF,2001,1200003.0
AF,2002,1418507.0
AF,2003,266368.0
AF,2004,186945.0
AF,2005,159560.0
AF,2006,139754.0
AF,2007,161736.0
AF,2008,237136.0
AF,2009,304365.0
AF,2010,1199936.0
AF,2011,1480618.0
AF,2012,1400693.0
AF,2013,945476.0
AF,2014,1307119.0
AF,2015,1705863.0
AF,2016,1971618.0
AG,2007,4.0
AG,2013,1.0
AG,2015,15.0
AI,2015,1.0
AL,1995,602.0
AL,1996,602.0
AL,1997,6.0
AL,1998,6.0
AL,1999,12.0
AL,2000,17.0
AL,2001,45.0
AL,2002,31.0
AL,2003,21.0
AL,2004,23.0
AL,2005,22.0
AL,2006,24.0
AL,2007,30.0
AL,2008,18.0
AL,2009,20.0
AL,2010,25.0
AL,2011,32.0
AL,2012,7479.0
AL,2013,7491.0
AL,2014,47.0
AL,2015,34.0
AL,2016,34.0
AM,1992,300000.0
AM,1993,411000.0
AM,1994,406000.0
AM,1995,315500.0
AM,1996,272000.0
AM,1997,272000.0
AM,1998,310012.0
AM,1999,296216.0
AM,2000,280591.0
AM,2001,264335.0
AM,2002,247549.0
AM,2003,239318.0
AM,2004,235295.0
AM,2005,219613.0
AM,2006,113785.0
AM,2007,4653.0
AM,2008,4106.0
AM,2009,85849.0
AM,2010,85814.0
AM,2011,85856.0
AM,2012,8731.0
AM,2013,13941.0
AM,2014,17654.0
AM,2015,19322.0
AM,2016,17884.0
AO,1976,5000.0
AO,1977,10000.0
AO,1978,31000.0
AO,1979,36000.0
AO,1980,55000.0
AO,1981,75000.0
AO,1982,76220.0
AO,1983,76220.0
AO,1984,79000.0
AO,1985,78300.0
AO,1986,79000.0
AO,1987,79000.0
AO,1988,78200.0
AO,1989,3245.0
AO,1990,2345.0
AO,1991,2353.0
AO,1992,224.0
AO,1993,88238.0
AO,1994,303991.0
AO,1995,37.0
AO,1996,39.0
AO,1997,43.0
AO,1998,198.0
AO,1999,193.0
AO,2000,257788.0
AO,2001,202305.0
AO,2002,202341.0
AO,2003,487.0
AO,2004,522.0
AO,2005,547.0
AO,2006,1211.0
AO,2007,2757.0
AO,2008,2937.0
AO,2009,18360.0
AO,2010,3898.0
AO,2011,4010.0
AO,2012,20929.0
AO,2013,20286.0
AO,2014,32179.0
AO,2015,32193.0
AO,2016,32176.0
AR,1971,230.0
AR,1972,280.0
AR,1974,16500.0
AR,1975,15060.0
AR,1976,2690.0
AR,1982,130.0
AR,1985,1300.0
AR,1986,1690.0
AR,1993,541.0
AR,1994,1326.0
AR,1995,305.0
AR,1996,74.0
AR,1998,825.0
AR,1999,918.0
AR,2000,2167.0
AR,2001,2421.0
AR,2002,2519.0
AR,2003,2368.0
AR,2004,2405.0
AR,2005,2375.0
AR,2006,2522.0
AR,2007,2822.0
AR,2008,2483.0
AR,2009,2985.0
AR,2010,3205.0
AR,2011,3890.0
AR,2012,4705.0
AR,2013,3569.0
AR,2014,3628.0
AR,2015,3583.0
AR,2016,6553.0
AT,1993,5.0
AT,1994,34.0
AT,1996,78131.0
AT,1997,73885.0
AT,1998,77718.0
AT,1999,73997.0
AT,2000,8064.0
AT,2001,6912.0
AT,2002,6230.0
AT,2003,5895.0
AT,2004,7358.0
AT,2005,7807.0
AT,2006,32787.0
AT,2007,31668.0
AT,2008,33395.0
AT,2009,34845.0
AT,2010,32674.0
AT,2011,36312.0
AT,2012,41281.0
AT,2013,45192.0
AT,2014,59291.0
AT,2015,118007.0
AT,2016,135791.0
AU,1993,200.0
AU,1994,73.0
AU,1995,51.0
AU,1996,29619.0
AU,1997,30621.0
AU,1998,37202.0
AU,1999,39235.0
AU,2000,50285.0
AU,2001,51638.0
AU,2002,50920.0
AU,2003,47423.0
AU,2004,55230.0
AU,2005,57497.0
AU,2006,60688.0
AU,2007,19837.0
AU,2008,20092.0
AU,2009,21803.0
AU,2010,22107.0
AU,2011,24493.0
AU,2012,33894.0
AU,2013,38745.0
AU,2014,46540.0
AU,2015,46469.0
AU,2016,57018.0
AW,2010,1.0
AW,2011,4.0
AW,2012,6.0
AW,2013,7.0
AW,2014,5.0
AW,2015,2.0
AZ,1992,195000.0
AZ,1993,978000.0
AZ,1994,893555.0
AZ,1995,822100.0
AZ,1996,782719.0
AZ,1997,784775.0
AZ,1998,797946.0
AZ,1999,791181.0
AZ,2000,625192.0
AZ,2001,581669.0
AZ,2002,580953.0
AZ,2003,577265.0
AZ,2004,610150.0
AZ,2005,581371.0
AZ,2006,689452.0
AZ,2007,689309.0
AZ,2008,606019.0
AZ,2009,588822.0
AZ,2010,595708.0
AZ,2011,601718.0
AZ,2012,604630.0
AZ,2013,613497.0
AZ,2014,623903.0
AZ,2015,619106.0
AZ,2016,614026.0
BA,1993,1290000.0
BA,1994,1282600.0
BA,1995,1097800.0
BA,1996,760146.0
BA,1997,914360.0
BA,1998,896117.0
BA,1999,893599.0
BA,2000,604043.0
BA,2001,543335.0
BA,2002,463289.0
BA,2003,389551.0
BA,2004,347282.0
BA,2005,196218.0
BA,2006,148170.0
BA,2007,143285.0
BA,2008,193308.0
BA,2009,182085.0
BA,2010,178627.0
BA,2011,177415.0
BA,2012,177079.0
BA,2013,163568.0
BA,2014,143855.0
BA,2015,157551.0
BA,2016,156013.0
BB,2012,1.0
BB,2013,1.0
BB,2014,1.0
BD,1974,104320.0
BD,1991,220.0
BD,1992,160.0
BD,1993,129.0
BD,1994,142.0
BD,1995,104.0
BD,1996,92.0
BD,1997,84.0
BD,1998,77.0
BD,1999,62.0
BD,2000,47.0
BD,2001,41.0
BD,2002,33.0
BD,2003,31.0
BD,2004,250021.0
BD,2005,250021.0
BD,2006,300022.0
BD,2007,19.0
BD,2008,24.0
BD,2009,23.0
BD,2010,21.0
BD,2011,23.0
BD,2012,20.0
BD,2013,19.0
BD,2014,13.0
BD,2015,9.0
BE,1994,10.0
BE,1995,11.0
BE,1996,18785.0
BE,1997,18705.0
BE,1998,7913.0
BE,1999,8782.0
BE,2000,9413.0
BE,2001,7953.0
BE,2002,6246.0
BE,2003,8752.0
BE,2004,10533.0
BE,2005,19465.0
BE,2006,15228.0
BE,2007,6480.0
BE,2008,6859.0
BE,2009,7714.0
BE,2010,8777.0
BE,2011,23522.0
BE,2012,26516.0
BE,2013,27765.0
BE,2014,28767.0
BE,2015,38152.0
BE,2016,47528.0
BF,1986,130.0
BF,1987,190.0
BF,1988,190.0
BF,1989,280.0
BF,1990,250.0
BF,1991,220.0
BF,1992,5590.0
BF,1993,6569.0
BF,1994,49510.0
BF,1995,4401.0
BF,1997,18237.0
BF,1998,2141.0
BF,1999,539.0
BF,2000,737.0
BF,2001,552.0
BF,2002,655.0
BF,2003,786.0
BF,2004,820.0
BF,2005,1023.0
BF,2006,965.0
BF,2007,836.0
BF,2008,854.0
BF,2009,797.0
BF,2010,802.0
BF,2011,940.0
BF,2012,39758.0
BF,2013,33509.0
BF,2014,39772.0
BF,2015,35766.0
BF,2016,36066.0
BG,1993,380.0
BG,1994,841.0
BG,1995,919.0
BG,1996,1201.0
BG,1997,309.0
BG,1998,173.0
BG,1999,339.0
BG,2000,2318.0
BG,2001,3934.0
BG,2002,4188.0
BG,2003,4207.0
BG,2004,4594.0
BG,2005,4570.0
BG,2006,4704.0
BG,2007,5157.0
BG,2008,5483.0
BG,2009,5771.0
BG,2010,6139.0
BG,2011,6249.0
BG,2012,2098.0
BG,2013,8007.0
BG,2014,16667.0
BG,2015,24825.0
BG,2016,32230.0
BH,1985,300.0
BH,1987,2080.0
BH,1989,70.0
BH,1990,80.0
BH,1999,1.0
BH,2000,3.0
BH,2001,1.0
BH,2004,5.0
BH,2005,14.0
BH,2006,17.0
BH,2007,34.0
BH,2008,97.0
BH,2009,151.0
BH,2010,234.0
BH,2011,359.0
BH,2012,339.0
BH,2013,346.0
BH,2014,353.0
BH,2015,371.0
BH,2016,371.0
BI,1961,30000.0
BI,1962,30000.0
BI,1963,34000.0
BI,1964,58000.0
BI,1965,56500.0
BI,1966,54700.0
BI,1967,54000.0
BI,1968,52200.0
BI,1969,52200.0
BI,1970,36000.0
BI,1971,32800.0
BI,1972,43290.0
BI,1973,49000.0
BI,1974,48730.0
BI,1975,49550.0
BI,1976,49580.0
BI,1977,50000.0
BI,1978,49430.0
BI,1979,49480.0
BI,1980,183810.0
BI,1981,183660.0
BI,1982,236580.0
BI,1983,234250.0
BI,1984,254160.0
BI,1985,260220.0
BI,1986,246350.0
BI,1987,242480.0
BI,1988,207888.0
BI,1989,207861.0
BI,1990,242530.0
BI,1991,244270.0
BI,1992,246053.0
BI,1993,246032.0
BI,1994,706305.0
BI,1995,409045.0
BI,1996,1011103.0
BI,1997,591658.0
BI,1998,113858.0
BI,1999,67356.0
BI,2000,58174.0
BI,2001,63291.0
BI,2002,101260.0
BI,2003,3017.0
BI,2004,1641.0
BI,2005,20543.0
BI,2006,14457.0
BI,2007,655.0
BI,2008,100532.0
BI,2009,100452.0
BI,2010,159144.0
BI,2011,81186.0
BI,2012,81471.0
BI,2013,81035.0
BI,2014,80261.0
BI,2015,27685.0
BI,2016,143093.0
BJ,1969,1100.0
BJ,1984,750.0
BJ,1985,3600.0
BJ,1986,3670.0
BJ,1987,2970.0
BJ,1988,1101.0
BJ,1989,1223.0
BJ,1990,744.0
BJ,1991,744.0
BJ,1992,503.0
BJ,1993,156618.0
BJ,1994,163090.0
BJ,1995,70485.0
BJ,1996,21705.0
BJ,1997,6370.0
BJ,1998,2660.0
BJ,1999,2392.0
BJ,2000,2448.0
BJ,2001,2918.0
BJ,2002,3116.0
BJ,2003,3679.0
BJ,2004,3747.0
BJ,2005,29333.0
BJ,2006,12860.0
BJ,2007,9173.0
BJ,2008,6961.0
BJ,2009,6796.0
BJ,2010,6589.0
BJ,2011,6980.0
BJ,2012,4876.0
BJ,2013,529.0
BJ,2014,489.0
BJ,2015,709.0
BJ,2016,999.0
BO,1985,170.0
BO,1986,120.0
BO,1993,429.0
BO,1994,495.0
BO,1995,680.0
BO,1996,704.0
BO,1997,330.0
BO,1998,352.0
BO,1999,347.0
BO,2000,347.0
BO,2001,352.0
BO,2002,365.0
BO,2003,512.0
BO,2004,530.0
BO,2005,524.0
BO,2006,569.0
BO,2007,787.0
BO,2008,748.0
BO,2009,706.0
BO,2010,732.0
BO,2011,727.0
BO,2012,734.0
BO,2013,747.0
BO,2014,772.0
BO,2015,768.0
BO,2016,756.0
BR,1971,37800.0
BR,1972,200.0
BR,1984,240.0
BR,1986,70.0
BR,1993,1448.0
BR,1994,1642.0
BR,1995,1751.0
BR,1996,1699.0
BR,1997,1907.0
BR,1998,1999.0
BR,1999,2070.0
BR,2000,2947.0
BR,2001,3206.0
BR,2002,3400.0
BR,2003,3445.0
BR,2004,3441.0
BR,2005,7366.0
BR,2006,20450.0
BR,2007,20613.0
BR,2008,3661.0
BR,2009,3838.0
BR,2010,4519.0
BR,2011,8380.0
BR,2012,10823.0
BR,2013,20974.0
BR,2014,46037.0
BR,2015,32858.0
BR,2016,64592.0
BS,1992,1354.0
BS,1993,422.0
BS,1995,8.0
BS,1996,48.0
BS,1997,60.0
BS,1998,80.0
BS,1999,100.0
BS,2000,102.0
BS,2010,37.0
BS,2011,41.0
BS,2012,51.0
BS,2013,27.0
BS,2014,105.0
BS,2015,104.0
BS,2016,21.0
BT,1966,3000.0
BW,1968,3860.0
BW,1970,4210.0
BW,1971,8840.0
BW,1972,4450.0
BW,1973,4450.0
BW,1974,2480.0
BW,1975,3150.0
BW,1976,2560.0
BW,1977,4810.0
BW,1978,30630.0
BW,1979,23620.0
BW,1980,23420.0
BW,1981,1290.0
BW,1983,4200.0
BW,1984,4380.0
BW,1985,4930.0
BW,1986,5110.0
BW,1987,4900.0
BW,1988,1714.0
BW,1989,770.0
BW,1990,1079.0
BW,1991,1180.0
BW,1992,1008.0
BW,1993,577.0
BW,1995,254.0
BW,1996,227.0
BW,1997,257.0
BW,1998,2106.0
BW,1999,2645.0
BW,2000,3610.0
BW,2001,4229.0
BW,2002,4667.0
BW,2003,3780.0
BW,2004,3808.0
BW,2005,3582.0
BW,2006,2968.0
BW,2007,2300.0
BW,2008,3051.0
BW,2009,3099.0
BW,2010,3135.0
BW,2011,3424.0
BW,2012,3281.0
BW,2013,3222.0
BW,2014,2659.0
BW,2015,2146.0
BW,2016,2215.0
BY,1994,1755.0
BY,1996,1.0
BY,1997,50.0
BY,1998,13838.0
BY,1999,260.0
BY,2000,838.0
BY,2001,904.0
BY,2002,926.0
BY,2003,929.0
BY,2004,11269.0
BY,2005,10776.0
BY,2006,9607.0
BY,2007,8689.0
BY,2008,8468.0
BY,2009,8446.0
BY,2010,8368.0
BY,2011,8011.0
BY,2012,7585.0
BY,2013,7374.0
BY,2014,1155.0
BY,2015,2072.0
BY,2016,1830.0
BZ,1980,4000.0
BZ,1981,7000.0
BZ,1982,2080.0
BZ,1983,7000.0
BZ,1984,8180.0
BZ,1985,9000.0
BZ,1986,9000.0
BZ,1987,10000.0
BZ,1988,10000.0
BZ,1989,4850.0
BZ,1990,5427.0
BZ,1991,11369.0
BZ,1992,12678.0
BZ,1993,8975.0
BZ,1994,8848.0
BZ,1995,8708.0
BZ,1996,8549.0
BZ,1997,8349.0
BZ,1998,3482.0
BZ,1999,2873.0
BZ,2000,9811.0
BZ,2001,1153.0
BZ,2002,1062.0
BZ,2003,869.0
BZ,2004,763.0
BZ,2005,638.0
BZ,2006,489.0
BZ,2007,358.0
BZ,2008,284.0
BZ,2009,251.0
BZ,2010,166.0
BZ,2011,133.0
BZ,2012,104.0
BZ,2013,84.0
BZ,2014,124.0
BZ,2015,812.0
BZ,2016,2427.0
CA,1993,74.0
CA,1994,151514.0
CA,1995,126130.0
CA,1996,106076.0
CA,1997,95999.0
CA,1998,94225.0
CA,1999,92221.0
CA,2000,119658.0
CA,2001,146551.0
CA,2002,155186.0
CA,2003,148287.0
CA,2004,142651.0
CA,2005,146786.0
CA,2006,156406.0
CA,2007,191113.0
CA,2008,206765.0
CA,2009,211192.0
CA,2010,198887.0
CA,2011,191011.0
CA,2012,181131.0
CA,2013,168343.0
CA,2014,144080.0
CA,2015,135765.0
CA,2016,112867.0
CF,1964,300.0
CF,1965,17560.0
CF,1966,27000.0
CF,1967,21000.0
CF,1968,20000.0
CF,1969,19900.0
CF,1970,24070.0
CF,1971,26700.0
CF,1972,54790.0
CF,1973,19500.0
CF,1979,1000.0
CF,1980,7000.0
CF,1981,8030.0
CF,1982,8260.0
CF,1983,6790.0
CF,1984,42210.0
CF,1985,73200.0
CF,1986,28120.0
CF,1987,11210.0
CF,1988,4214.0
CF,1989,3103.0
CF,1990,5549.0
CF,1991,13054.0
CF,1992,19945.0
CF,1993,44483.0
CF,1994,47888.0
CF,1995,44045.0
CF,1996,37750.0
CF,1997,39606.0
CF,1998,43014.0
CF,1999,40515.0
CF,2000,40831.0
CF,2001,40243.0
CF,2002,41620.0
CF,2003,39502.0
CF,2004,22732.0
CF,2005,23542.0
CF,2006,169563.0
CF,2007,215224.0
CF,2008,203415.0
CF,2009,203550.0
CF,2010,199199.0
CF,2011,176204.0
CF,2012,91701.0
CF,2013,899016.0
CF,2014,1052135.0
CF,2015,477217.0
CF,2016,414297.0
CH,1993,14757.0
CH,1994,13256.0
CH,1995,10752.0
CH,1996,13104.0
CH,1997,38867.0
CH,1998,20694.0
CH,1999,33957.0
CH,2000,52712.0
CH,2001,49732.0
CH,2002,47992.0
CH,2003,41336.0
CH,2004,36534.0
CH,2005,35584.0
CH,2006,37264.0
CH,2007,37435.0
CH,2008,45305.0
CH,2009,48204.0
CH,2010,48009.0
CH,2011,53534.0
CH,2012,59742.0
CH,2013,62561.0
CH,2014,72097.0
CH,2015,94044.0
CH,2016,101347.0
CI,1971,300.0
CI,1975,300000.0
CI,1976,500000.0
CI,1983,150.0
CI,1984,250.0
CI,1985,380.0
CI,1986,400.0
CI,1987,360.0
CI,1988,300.0
CI,1989,230.0
CI,1990,271991.0
CI,1991,230040.0
CI,1992,173849.0
CI,1993,260637.0
CI,1994,362839.0
CI,1995,297806.0
CI,1996,327712.0
CI,1997,208987.0
CI,1998,251536.0
CI,1999,169559.0
CI,2000,149719.0
CI,2001,129163.0
CI,2002,166372.0
CI,2003,134673.0
CI,2004,126937.0
CI,2005,112907.0
CI,2006,752021.0
CI,2007,740329.0
CI,2008,733824.0
CI,2009,710859.0
CI,2010,564147.0
CI,2011,620101.0
CI,2012,863048.0
CI,2013,748215.0
CI,2014,26212.0
CI,2015,310975.0
CI,2016,1549.0
CL,1971,2000.0
CL,1972,3000.0
CL,1985,290.0
CL,1993,205.0
CL,1994,191.0
CL,1995,280.0
CL,1996,353.0
CL,1997,264.0
CL,1998,290.0
CL,1999,293.0
CL,2000,394.0
CL,2001,436.0
CL,2002,424.0
CL,2003,481.0
CL,2004,621.0
CL,2005,866.0
CL,2006,1429.0
CL,2007,1840.0
CL,2008,2331.0
CL,2010,1328.0
CL,2011,1467.0
CL,2012,1475.0
CL,2013,1587.0
CL,2014,1749.0
CL,2015,2316.0
CL,2016,4418.0
CM,1975,30000.0
CM,1976,30000.0
CM,1977,30000.0
CM,1978,30000.0
CM,1979,18250.0
CM,1980,128000.0
CM,1981,248090.0
CM,1982,169780.0
CM,1983,4010.0
CM,1984,18500.0
CM,1985,35100.0
CM,1986,54530.0
CM,1987,59080.0
CM,1988,53604.0
CM,1989,50984.0
CM,1990,51906.0
CM,1991,50293.0
CM,1992,45179.0
CM,1993,43864.0
CM,1994,43444.0
CM,1995,45698.0
CM,1996,46965.0
CM,1997,46738.0
CM,1998,46412.0
CM,1999,46603.0
CM,2000,46244.0
CM,2001,44709.0
CM,2002,59078.0
CM,2003,59685.0
CM,2004,60529.0
CM,2005,61908.0
CM,2006,37888.0
CM,2007,61243.0
CM,2008,86698.0
CM,2009,101320.0
CM,2010,105682.0
CM,2011,105522.0
CM,2012,103422.0
CM,2013,122550.0
CM,2014,274947.0
CM,2015,470001.0
CM,2016,601223.0
CN,1964,1120000.0
CN,1965,1250000.0
CN,1966,1250040.0
CN,1990,50.0
CN,1991,180.0
CN,1993,50.0
CN,1994,43.0
CN,1995,81.0
CN,1996,86.0
CN,1997,96.0
CN,1998,89.0
CN,1999,72.0
CN,2000,98.0
CN,2001,548.0
CN,2002,336.0
CN,2003,352.0
CN,2004,798.0
CN,2005,1351.0
CN,2006,2656.0
CN,2007,2197.0
CN,2008,1270.0
CN,2009,969.0
CN,2010,800.0
CN,2011,842.0
CN,2012,1302.0
CN,2013,2228.0
CN,2014,2503.0
CN,2015,2722.0
CN,2016,844.0
CO,1983,60.0
CO,1984,70.0
CO,1985,170.0
CO,1986,50.0
CO,1987,250.0
CO,1988,270.0
CO,1989,270.0
CO,1990,170.0
CO,1991,160.0
CO,1992,150.0
CO,1993,261.0
CO,1994,285.0
CO,1995,180.0
CO,1996,175.0
CO,1997,201.0
CO,1998,204.0
CO,1999,211.0
CO,2000,525482.0
CO,2001,720204.0
CO,2002,950187.0
CO,2003,1244370.0
CO,2004,2000163.0
CO,2005,2000188.0
CO,2006,3000220.0
CO,2007,3000257.0
CO,2008,3000247.0
CO,2009,3304286.0
CO,2010,3672428.0
CO,2011,3888641.0
CO,2012,3943798.0
CO,2013,5368425.0
CO,2014,6044519.0
CO,2015,6939395.0
CO,2016,7411393.0
CR,1972,600.0
CR,1974,200.0
CR,1978,130000.0
CR,1979,53610.0
CR,1980,24910.0
CR,1981,15000.0
CR,1982,13910.0
CR,1983,14210.0
CR,1984,14760.0
CR,1985,21500.0
CR,1986,28400.0
CR,1987,29260.0
CR,1988,39187.0
CR,1989,46160.0
CR,1990,46318.0
CR,1991,40023.0
CR,1992,35718.0
CR,1993,24676.0
CR,1994,24156.0
CR,1995,23760.0
CR,1996,23816.0
CR,1997,22533.0
CR,1998,22442.0
CR,1999,22334.0
CR,2000,6262.0
CR,2001,10479.0
CR,2002,12111.0
CR,2003,13281.0
CR,2004,10272.0
CR,2005,11052.0
CR,2006,11531.0
CR,2007,12087.0
CR,2008,12357.0
CR,2009,12855.0
CR,2010,12754.0
CR,2011,12996.0
CR,2012,13232.0
CR,2013,19586.0
CR,2014,20006.0
CR,2015,5974.0
CR,2016,7461.0
CU,1974,1300.0
CU,1978,4000.0
CU,1985,800.0
CU,1989,3990.0
CU,1992,3635.0
CU,1993,2111.0
CU,1994,2713.0
CU,1995,425.0
CU,1996,1693.0
CU,1997,1280.0
CU,1998,1076.0
CU,1999,967.0
CU,2000,927.0
CU,2001,1029.0
CU,2002,987.0
CU,2003,824.0
CU,2004,785.0
CU,2005,728.0
CU,2006,688.0
CU,2007,623.0
CU,2008,533.0
CU,2009,457.0
CU,2010,417.0
CU,2011,382.0
CU,2012,373.0
CU,2013,382.0
CU,2014,281.0
CU,2015,296.0
CU,2016,290.0
CY,1968,200.0
CY,1969,200.0
CY,1970,200.0
CY,1971,200.0
CY,1972,200.0
CY,1977,700.0
CY,1982,7240.0
CY,1990,145.0
CY,1991,53.0
CY,1993,265072.0
CY,1994,265067.0
CY,1995,265053.0
CY,1996,265069.0
CY,1997,265043.0
CY,1998,265062.0
CY,1999,104.0
CY,2000,157.0
CY,2001,619.0
CY,2002,756.0
CY,2003,3801.0
CY,2004,8279.0
CY,2005,10979.0
CY,2006,10875.0
CY,2007,9854.0
CY,2008,6206.0
CY,2009,4124.0
CY,2010,4007.0
CY,2011,3271.0
CY,2012,3230.0
CY,2013,3998.0
CY,2014,5058.0
CY,2015,12448.0
CY,2016,14331.0
CZ,1993,8.0
CZ,1996,1927.0
CZ,1997,1276.0
CZ,1998,1111.0
CZ,1999,694.0
CZ,2000,4702.0
CZ,2001,10221.0
CZ,2002,6915.0
CZ,2003,2855.0
CZ,2004,1823.0
CZ,2005,1846.0
CZ,2006,3529.0
CZ,2007,3147.0
CZ,2008,2562.0
CZ,2009,2577.0
CZ,2010,2463.0
CZ,2011,1628.0
CZ,2012,3816.0
CZ,2013,3797.0
CZ,2014,2628.0
CZ,2015,3295.0
CZ,2016,3318.0
DE,1994,350000.0
DE,1995,320073.0
DE,1996,360000.0
DE,1997,340930.0
DE,1998,198051.0
DE,1999,73500.0
DE,2000,63797.0
DE,2001,60266.0
DE,2002,598136.0
DE,2003,567482.0
DE,2004,519211.0
DE,2005,524840.0
DE,2006,435557.0
DE,2007,423386.0
DE,2008,430481.0
DE,2009,397385.0
DE,2010,403661.0
DE,2011,406800.0
DE,2012,421786.0
DE,2013,248902.0
DE,2014,336039.0
DE,2015,585374.0
DE,2016,1094269.0
DJ,1977,8000.0
DJ,1978,20000.0
DJ,1979,28800.0
DJ,1980,45310.0
DJ,1981,50900.0
DJ,1982,34200.0
DJ,1983,34310.0
DJ,1984,31030.0
DJ,1985,17280.0
DJ,1986,17150.0
DJ,1987,16730.0
DJ,1988,6502.0
DJ,1989,31869.0
DJ,1990,77606.0
DJ,1991,98974.0
DJ,1992,31180.0
DJ,1993,34314.0
DJ,1994,43532.0
DJ,1995,51246.0
DJ,1996,29282.0
DJ,1997,23810.0
DJ,1998,24855.0
DJ,1999,23597.0
DJ,2000,26500.0
DJ,2001,23808.0
DJ,2002,24283.0
DJ,2003,28939.0
DJ,2004,26483.0
DJ,2005,18143.0
DJ,2006,10522.0
DJ,2007,8991.0
DJ,2008,9660.0
DJ,2009,13031.0
DJ,2010,15842.0
DJ,2011,22246.0
DJ,2012,22231.0
DJ,2013,23853.0
DJ,2014,24359.0
DJ,2015,22001.0
DJ,2016,25911.0
DK,1989,8091.0
DK,1990,8999.0
DK,1991,10151.0
DK,1992,11891.0
DK,1993,17186.0
DK,1994,22312.0
DK,1995,42504.0
DK,1996,44638.0
DK,1997,47384.0
DK,1998,49461.0
DK,1999,54572.0
DK,2000,61728.0
DK,2001,61182.0
DK,2002,63796.0
DK,2003,57976.0
DK,2004,52313.0
DK,2005,32715.0
DK,2006,28367.0
DK,2007,21865.0
DK,2008,22081.0
DK,2009,19953.0
DK,2010,18654.0
DK,2011,12789.0
DK,2012,12581.0
DK,2013,13998.0
DK,2014,16248.0
DK,2015,23637.0
DK,2016,30900.0
DO,1974,1000.0
DO,1978,300.0
DO,1979,3300.0
DO,1980,3800.0
DO,1981,5000.0
DO,1982,5000.0
DO,1983,5000.0
DO,1984,5130.0
DO,1985,6000.0
DO,1986,6000.0
DO,1987,7070.0
DO,1988,5356.0
DO,1989,3810.0
DO,1990,2085.0
DO,1991,1958.0
DO,1992,2017.0
DO,1993,1324.0
DO,1994,1969.0
DO,1995,1527.0
DO,1996,998.0
DO,1997,635.0
DO,1998,611.0
DO,1999,622.0
DO,2000,534.0
DO,2010,2358.0
DO,2011,2377.0
DO,2012,1525.0
DO,2013,211548.0
DO,2014,1353.0
DO,2015,1371.0
DO,2016,1365.0
DZ,1975,20350.0
DZ,1976,36210.0
DZ,1977,52000.0
DZ,1978,52000.0
DZ,1979,52000.0
DZ,1980,50000.0
DZ,1981,165000.0
DZ,1982,165000.0
DZ,1983,165300.0
DZ,1984,165000.0
DZ,1985,165100.0
DZ,1986,165080.0
DZ,1987,165000.0
DZ,1988,165000.0
DZ,1989,239960.0
DZ,1990,165000.0
DZ,1991,165000.0
DZ,1992,215000.0
DZ,1993,215000.0
DZ,1994,215000.0
DZ,1995,214551.0
DZ,1996,192446.0
DZ,1997,173137.0
DZ,1998,189815.0
DZ,1999,165146.0
DZ,2000,165489.0
DZ,2001,165316.0
DZ,2002,165232.0
DZ,2003,165029.0
DZ,2004,165040.0
DZ,2005,90173.0
DZ,2006,90713.0
DZ,2007,91373.0
DZ,2008,90757.0
DZ,2009,90184.0
DZ,2010,90328.0
DZ,2011,90825.0
DZ,2012,91694.0
DZ,2013,92611.0
DZ,2014,96906.0
DZ,2015,97457.0
DZ,2016,96819.0
EC,1972,50.0
EC,1981,540.0
EC,1982,120.0
EC,1983,80.0
EC,1984,120.0
EC,1985,880.0
EC,1986,460.0
EC,1987,590.0
EC,1990,520.0
EC,1991,290.0
EC,1992,150.0
EC,1993,373.0
EC,1994,255.0
EC,1995,140.0
EC,1996,139.0
EC,1997,171.0
EC,1998,201.0
EC,1999,1472.0
EC,2000,1730.0
EC,2001,4278.0
EC,2002,5864.0
EC,2003,8924.0
EC,2004,10087.0
EC,2005,262522.0
EC,2006,267276.0
EC,2007,291826.0
EC,2008,134676.0
EC,2009,166766.0
EC,2010,170964.0
EC,2011,144889.0
EC,2012,138280.0
EC,2013,134682.0
EC,2014,122066.0
EC,2015,121445.0
EC,2016,101207.0
EE,2000,21.0
EE,2001,31.0
EE,2002,17.0
EE,2003,13.0
EE,2004,150554.0
EE,2005,136010.0
EE,2006,119213.0
EE,2007,116269.0
EE,2008,110339.0
EE,2009,104848.0
EE,2010,101018.0
EE,2011,97796.0
EE,2012,94291.0
EE,2013,91356.0
EE,2014,155.0
EE,2015,218.0
EE,2016,270.0
EG,1964,270.0
EG,1971,3820.0
EG,1972,3870.0
