country_asylum,year,value
SG,1999,4.0
SG,2001,4.0
SG,2002,4.0
SG,2003,3.0
SG,2004,4.0
SG,2005,4.0
SG,2006,11.0
SG,2007,34.0
SG,2008,10.0
SG,2009,7.0
SG,2010,7.0
SG,2011,3.0
SG,2012,3.0
SG,2013,3.0
SG,2014,5.0
SG,2015,1.0
SI,1992,113760.0
SI,1993,45000.0
SI,1994,29156.0
SI,1995,18812.0
SI,1996,10011.0
SI,1997,9132.0
SI,1998,8016.0
SI,1999,11476.0
SI,2000,13038.0
SI,2001,3856.0
SI,2002,1656.0
SI,2003,3273.0
SI,2004,1751.0
SI,2005,1524.0
SI,2006,5299.0
SI,2007,4591.0
SI,2008,4592.0
SI,2009,4627.0
SI,2010,4578.0
SI,2011,337.0
SI,2012,387.0
SI,2013,313.0
SI,2014,420.0
SI,2015,465.0
SI,2016,814.0
SK,1993,2858.0
SK,1995,354.0
SK,1996,478.0
SK,1997,426.0
SK,1998,434.0
SK,1999,639.0
SK,2000,903.0
SK,2001,3689.0
SK,2002,5010.0
SK,2003,5150.0
SK,2004,3251.0
SK,2005,3053.0
SK,2006,3051.0
SK,2007,1352.0
SK,2008,1233.0
SK,2009,1316.0
SK,2010,1369.0
SK,2011,652.0
SK,2012,2179.0
SK,2013,2353.0
SK,2014,790.0
SK,2015,892.0
SK,2016,979.0
SL,1985,160.0
SL,1986,170.0
SL,1987,150.0
SL,1988,60.0
SL,1990,125830.0
SL,1991,125820.0
SL,1992,5960.0
SL,1993,548280.0
SL,1994,798174.0
SL,1995,661839.0
SL,1996,668132.0
SL,1997,683510.0
SL,1998,680509.0
SL,1999,507699.0
SL,2000,507005.0
SL,2001,10775.0
SL,2002,63771.0
SL,2003,61335.0
SL,2004,80350.0
SL,2005,66344.0
SL,2006,60688.0
SL,2007,26361.0
SL,2008,9296.0
SL,2009,9328.0
SL,2010,8611.0
SL,2011,8232.0
SL,2012,5303.0
SL,2013,2881.0
SL,2014,1387.0
SL,2015,777.0
SL,2016,683.0
SN,1985,5350.0
SN,1986,5350.0
SN,1987,5000.0
SN,1988,4999.0
SN,1989,53237.0
SN,1990,57996.0
SN,1991,73199.0
SN,1992,72049.0
SN,1993,74009.0
SN,1994,72969.0
SN,1995,68827.0
SN,1996,66863.0
SN,1997,62254.0
SN,1998,66823.0
SN,1999,25726.0
SN,2000,23067.0
SN,2001,23314.0
SN,2002,22613.0
SN,2003,22971.0
SN,2004,23208.0
SN,2005,23320.0
SN,2006,23211.0
SN,2007,23004.0
SN,2008,42906.0
SN,2009,36931.0
SN,2010,24219.0
SN,2011,24275.0
SN,2012,22793.0
SN,2013,16729.0
SN,2014,17187.0
SN,2015,17511.0
SN,2016,17763.0
SO,1985,812000.0
SO,1986,804430.0
SO,1987,870330.0
SO,1988,835850.0
SO,1989,774330.0
SO,1990,460000.0
SO,1992,480.0
SO,1993,399.0
SO,1994,390.0
SO,1995,623.0
SO,1996,200738.0
SO,1997,250631.0
SO,1998,51980.0
SO,1999,337.0
SO,2000,18583.0
SO,2001,649.0
SO,2002,567.0
SO,2003,555.0
SO,2004,681.0
SO,2005,400591.0
SO,2006,401890.0
SO,2007,1009610.0
SO,2008,1288282.0
SO,2009,1576470.0
SO,2010,1489820.0
SO,2011,1364948.0
SO,2012,1153969.0
SO,2013,1250070.0
SO,2014,1157785.0
SO,2015,1156271.0
SO,2016,1587005.0
SR,1992,52.0
SR,1993,52.0
SR,1994,50.0
SR,1997,11.0
SR,2007,1.0
SR,2008,1.0
SR,2009,1.0
SR,2010,8.0
SR,2011,3.0
SR,2012,3.0
SR,2014,2.0
SR,2015,5.0
SR,2016,38.0
SV,1985,210.0
SV,1986,310.0
SV,1987,300.0
SV,1988,600.0
SV,1989,630.0
SV,1990,714.0
SV,1991,563.0
SV,1992,287.0
SV,1993,174.0
SV,1994,164.0
SV,1995,178.0
SV,1996,151.0
SV,1997,109.0
SV,1998,33.0
SV,1999,24.0
SV,2000,71.0
SV,2001,74.0
SV,2002,82.0
SV,2003,249.0
SV,2004,236.0
SV,2005,94.0
SV,2006,39.0
SV,2007,44.0
SV,2008,32.0
SV,2009,88.0
SV,2010,56.0
SV,2011,43.0
SV,2012,45.0
SV,2013,49.0
SV,2014,36.0
SV,2015,10149.0
SV,2016,9836.0
SY,1985,39330.0
SY,1986,630.0
SY,1988,210.0
SY,1990,4125.0
SY,1991,4150.0
SY,1992,6140.0
SY,1993,38493.0
SY,1994,40064.0
SY,1995,35911.0
SY,1996,27797.0
SY,1997,22682.0
SY,1998,20994.0
SY,1999,8533.0
SY,2000,6098.0
SY,2001,4181.0
SY,2002,3906.0
SY,2003,9750.0
SY,2004,316336.0
SY,2005,327880.0
SY,2006,1007117.0
SY,2007,1853284.0
SY,2008,1410576.0
SY,2009,1374690.0
SY,2010,1307952.0
SY,2011,1016452.0
SY,2012,2773069.0
SY,2013,6878291.0
SY,2014,7789491.0
SY,2015,6594224.0
SY,2016,6971767.0
SZ,1985,10400.0
SZ,1986,11800.0
SZ,1987,14500.0
SZ,1988,29404.0
SZ,1989,34869.0
SZ,1990,42036.0
SZ,1991,50103.0
SZ,1992,55485.0
SZ,1993,54215.0
SZ,1994,12244.0
SZ,1995,727.0
SZ,1996,748.0
SZ,1997,595.0
SZ,1998,592.0
SZ,1999,616.0
SZ,2000,690.0
SZ,2001,1052.0
SZ,2002,1021.0
SZ,2003,1015.0
SZ,2004,1010.0
SZ,2005,1016.0
SZ,2006,1010.0
SZ,2007,1042.0
SZ,2008,1221.0
SZ,2009,1374.0
SZ,2010,759.0
SZ,2011,760.0
SZ,2012,927.0
SZ,2013,1045.0
SZ,2014,799.0
SZ,2015,967.0
SZ,2016,1082.0
TC,2012,22.0
TC,2013,10.0
TC,2014,8.0
TC,2015,4.0
TD,1992,70.0
TD,1993,70.0
TD,1994,109.0
TD,1995,3.0
TD,1997,302.0
TD,1998,8817.0
TD,1999,23480.0
TD,2000,18257.0
TD,2001,18540.0
TD,2002,34261.0
TD,2003,146655.0
TD,2004,254607.0
TD,2005,270150.0
TD,2006,402662.0
TD,2007,467722.0
TD,2008,551639.0
TD,2009,525541.0
TD,2010,533049.0
TD,2011,535023.0
TD,2012,518499.0
TD,2013,471516.0
TD,2014,517800.0
TD,2015,523655.0
TD,2016,604106.0
TG,1985,2500.0
TG,1986,2150.0
TG,1987,3390.0
TG,1988,3338.0
TG,1989,3314.0
TG,1990,3397.0
TG,1991,3336.0
TG,1992,3265.0
TG,1993,3276.0
TG,1994,12376.0
TG,1995,10873.0
TG,1996,12585.0
TG,1997,12613.0
TG,1998,12774.0
TG,1999,11980.0
TG,2000,12167.0
TG,2001,12270.0
TG,2002,12353.0
TG,2003,12672.0
TG,2004,11619.0
TG,2005,18653.0
TG,2006,9722.0
TG,2007,1404.0
TG,2008,9833.0
TG,2009,8695.0
TG,2010,14207.0
TG,2011,19717.0
TG,2012,24412.0
TG,2013,21706.0
TG,2014,22589.0
TG,2015,22807.0
TG,2016,13294.0
TH,1985,132765.0
TH,1986,122690.0
TH,1987,115130.0
TH,1988,107799.0
TH,1989,101464.0
TH,1990,101558.0
TH,1991,91064.0
TH,1992,74113.0
TH,1993,131841.0
TH,1994,108333.0
TH,1995,114175.0
TH,1996,112640.0
TH,1997,172673.0
TH,1998,146637.0
TH,1999,137491.0
TH,2000,105263.0
TH,2001,110932.0
TH,2002,113345.0
TH,2003,121692.0
TH,2004,122167.0
TH,2005,149334.0
TH,2006,151586.0
TH,2007,139078.0
TH,2008,3625478.0
TH,2009,3615530.0
TH,2010,649411.0
TH,2011,608788.0
TH,2012,605165.0
TH,2013,649989.0
TH,2014,137954.0
TH,2015,116440.0
TH,2016,111259.0
TJ,1992,3000.0
TJ,1993,520300.0
TJ,1994,16695.0
TJ,1995,17370.0
TJ,1996,26457.0
TJ,1997,2174.0
TJ,1998,14420.0
TJ,1999,4541.0
TJ,2000,15597.0
TJ,2001,15725.0
TJ,2002,15619.0
TJ,2003,3889.0
TJ,2004,1899.0
TJ,2005,1065.0
TJ,2006,1405.0
TJ,2007,1554.0
TJ,2008,2109.0
TJ,2009,6838.0
TJ,2010,7125.0
TJ,2011,7702.0
TJ,2012,6693.0
TJ,2013,5724.0
TJ,2014,2279.0
TJ,2015,2412.0
TJ,2016,3269.0
TL,2000,5000.0
TL,2001,8.0
TL,2002,5.0
TL,2003,467.0
TL,2004,13.0
TL,2005,13.0
TL,2006,166964.0
TL,2007,72595.0
TL,2008,15877.0
TL,2009,11.0
TL,2010,5.0
TL,2011,2.0
TL,2012,1.0
TL,2013,2.0
TL,2014,6.0
TL,2015,6.0
TM,1993,15400.0
TM,1994,15400.0
TM,1995,23319.0
TM,1996,22675.0
TM,1997,17787.0
TM,1998,17135.0
TM,1999,20801.0
TM,2000,15104.0
TM,2001,14856.0
TM,2002,14093.0
TM,2003,13677.0
TM,2004,13504.0
TM,2005,12010.0
TM,2006,760.0
TM,2007,8644.0
TM,2008,8587.0
TM,2009,12066.0
TM,2010,20062.0
TM,2011,11062.0
TM,2012,8993.0
TM,2013,8365.0
TM,2014,66.0
TM,2015,33.0
TM,2016,26.0
TN,1994,17.0
TN,1995,161.0
TN,1996,191.0
TN,1997,207.0
TN,1998,234.0
TN,1999,159.0
TN,2000,151.0
TN,2001,96.0
TN,2002,94.0
TN,2003,87.0
TN,2004,87.0
TN,2005,98.0
TN,2006,148.0
TN,2007,140.0
TN,2008,131.0
TN,2009,112.0
TN,2010,99.0
TN,2011,153566.0
TN,2012,2793.0
TN,2013,1054.0
TN,2014,1109.0
TN,2015,722.0
TN,2016,632.0
TO,2010,2.0
TO,2011,2.0
TO,2012,1.0
TO,2013,1.0
TR,1985,1640.0
TR,1987,1440.0
TR,1988,4360.0
TR,1989,3620.0
TR,1990,2580.0
TR,1991,29412.0
TR,1992,45621.0
TR,1993,23103.0
TR,1994,25945.0
TR,1995,12753.0
TR,1996,9618.0
TR,1997,3110.0
TR,1998,3825.0
TR,1999,41250.0
TR,2000,8840.0
TR,2001,7890.0
TR,2002,6311.0
TR,2003,6304.0
TR,2004,7201.0
TR,2005,8710.0
TR,2006,9149.0
TR,2007,12299.0
TR,2008,21580.0
TR,2009,19555.0
TR,2010,17664.0
TR,2011,35721.0
TR,2012,360257.0
TR,2013,803282.0
TR,2014,1692809.0
TR,2015,2751944.0
TR,2016,3113318.0
TT,2007,125.0
TT,2008,132.0
TT,2009,233.0
TT,2010,131.0
TT,2011,42.0
TT,2012,25.0
TT,2013,62.0
TT,2014,170.0
TT,2015,201.0
TT,2016,290.0
TZ,1985,215590.0
TZ,1986,222500.0
TZ,1987,264740.0
TZ,1988,264923.0
TZ,1989,264949.0
TZ,1990,264928.0
TZ,1991,293843.0
TZ,1992,299287.0
TZ,1993,595945.0
TZ,1994,1378283.0
TZ,1995,843878.0
TZ,1996,1008750.0
TZ,1997,681119.0
TZ,1998,611031.0
TZ,1999,633290.0
TZ,2000,709373.0
TZ,2001,699145.0
TZ,2002,762268.0
TZ,2003,732575.0
TZ,2004,689476.0
TZ,2005,628213.0
TZ,2006,549579.0
TZ,2007,503619.0
TZ,2008,432993.0
TZ,2009,305013.0
TZ,2010,273540.0
TZ,2011,294394.0
TZ,2012,298821.0
TZ,2013,265053.0
TZ,2014,252203.0
TZ,2015,382327.0
TZ,2016,462018.0
UA,1994,5047.0
UA,1995,4.0
UA,1996,3567.0
UA,1997,4506.0
UA,1998,6075.0
UA,1999,2738.0
UA,2000,6104.0
UA,2001,5962.0
UA,2002,6008.0
UA,2003,6712.0
UA,2004,84767.0
UA,2005,76759.0
UA,2006,73363.0
UA,2007,67223.0
UA,2008,64798.0
UA,2009,65790.0
UA,2010,46220.0
UA,2011,46452.0
UA,2012,42696.0
UA,2013,41483.0
UA,2014,831865.0
UA,2015,1609506.0
UA,2016,1809498.0
UG,1985,150700.0
UG,1986,143160.0
UG,1987,88620.0
UG,1988,102888.0
UG,1989,129884.0
UG,1990,145438.0
UG,1991,161976.0
UG,1992,210570.0
UG,1993,283800.0
UG,1994,493800.0
UG,1995,329107.0
UG,1996,264540.0
UG,1997,274772.0
UG,1998,218461.0
UG,1999,219416.0
UG,2000,239370.0
UG,2001,200395.0
UG,2002,217887.0
UG,2003,231808.0
UG,2004,254968.0
UG,2005,260701.0
UG,2006,2169907.0
UG,2007,2126457.0
UG,2008,1694208.0
UG,2009,1054694.0
UG,2010,594379.0
UG,2011,297368.0
UG,2012,238772.0
UG,2013,270248.0
UG,2014,448714.0
UG,2015,499529.0
UG,2016,522732.0
US,1988,376552.0
US,1989,410496.0
US,1990,464195.0
US,1991,513138.0
US,1992,579172.0
US,1993,622482.0
US,1994,630618.0
US,1995,585827.0
US,1996,537868.0
US,1997,559332.0
US,1998,529201.0
US,1999,420553.0
US,2000,820168.0
US,2001,870653.0
US,2002,866931.0
US,2003,774614.0
US,2004,632129.0
US,2005,552279.0
US,2006,983896.0
US,2007,364747.0
US,2008,347751.0
US,2009,338667.0
US,2010,270909.0
US,2011,277856.0
US,2012,281160.0
US,2013,347293.0
US,2014,451663.0
US,2015,554966.0
US,2016,707558.0
UY,1993,163.0
UY,1994,147.0
UY,1995,140.0
UY,1996,147.0
UY,1997,130.0
UY,1998,158.0
UY,1999,82.0
UY,2000,86.0
UY,2001,86.0
UY,2002,99.0
UY,2003,87.0
UY,2004,95.0
UY,2005,116.0
UY,2006,137.0
UY,2007,163.0
UY,2008,166.0
UY,2009,198.0
UY,2010,209.0
UY,2011,225.0
UY,2012,221.0
UY,2013,245.0
UY,2014,327.0
UY,2015,379.0
UY,2016,611.0
UZ,1993,8000.0
UZ,1994,8001.0
UZ,1995,2686.0
UZ,1996,2958.0
UZ,1997,3157.0
UZ,1998,1083.0
UZ,1999,1025.0
UZ,2000,39598.0
UZ,2001,40923.0
UZ,2002,46107.0
UZ,2003,45766.0
UZ,2004,44993.0
UZ,2005,44527.0
UZ,2006,1422.0
UZ,2007,1059.0
UZ,2008,841.0
UZ,2009,555.0
UZ,2010,313.0
UZ,2011,214.0
UZ,2012,176.0
UZ,2013,141.0
UZ,2014,125.0
UZ,2015,107.0
UZ,2016,26.0
VC,2009,1.0
VC,2011,1.0
VE,1985,1940.0
VE,1986,460.0
VE,1987,530.0
VE,1990,2180.0
VE,1991,1730.0
VE,1992,2100.0
VE,1993,2613.0
VE,1994,2385.0
VE,1995,1633.0
VE,1996,1609.0
VE,1997,305.0
VE,1998,174.0
VE,1999,198.0
VE,2000,215.0
VE,2001,374.0
VE,2002,51081.0
VE,2003,28545.0
VE,2004,30511.0
VE,2005,206325.0
VE,2006,208473.0
VE,2007,210508.0
VE,2008,213090.0
VE,2009,215695.0
VE,2010,217399.0
VE,2011,219384.0
VE,2012,204553.0
VE,2013,205406.0
VE,2014,174020.0
VE,2015,175747.0
VE,2016,173064.0
VG,2009,6.0
VG,2010,2.0
VG,2011,2.0
VG,2012,2.0
VG,2013,3.0
VN,1985,25000.0
VN,1986,27000.0
VN,1987,25000.0
VN,1988,27000.0
VN,1989,23060.0
VN,1990,21150.0
VN,1991,20148.0
VN,1992,17403.0
VN,1993,5084.0
VN,1994,5000.0
VN,1995,34400.0
VN,1996,34400.0
VN,1997,15000.0
VN,1998,15000.0
VN,1999,15000.0
VN,2000,15945.0
VN,2001,15945.0
VN,2002,15945.0
VN,2003,15360.0
VN,2004,2360.0
VN,2005,17357.0
VN,2006,9557.0
VN,2007,9557.0
VN,2008,9557.0
VN,2009,9557.0
VN,2010,12128.0
VN,2011,11190.0
VN,2012,11500.0
VN,2013,11000.0
VU,2007,1.0
VU,2008,5.0
VU,2009,4.0
VU,2010,4.0
VU,2011,2.0
VU,2012,2.0
VU,2013,3.0
VU,2014,1.0
VU,2015,1.0
WS,2015,3.0
XK,1985,3580.0
XK,1987,790.0
XK,1988,700.0
XK,1990,1010.0
XK,1991,660.0
XK,1992,516430.0
XK,1993,379083.0
XK,1994,185354.0
XK,1995,331512.0
XK,1996,554469.0
XK,1997,546550.0
XK,1998,1211906.0
XK,1999,1102520.0
XK,2000,1210828.0
XK,2001,1202994.0
XK,2002,1090984.0
XK,2003,995019.0
XK,2004,970165.0
XK,2005,820811.0
XK,2006,730786.0
XK,2007,555552.0
XK,2008,584374.0
XK,2009,572184.0
XK,2010,551339.0
XK,2011,547470.0
XK,2012,542363.0
XK,2013,524381.0
XK,2014,491483.0
XK,2015,476591.0
XK,2016,475691.0
YE,1985,5200.0
YE,1986,105000.0
YE,1987,73000.0
YE,1988,78157.0
YE,1989,80130.0
YE,1990,2938.0
YE,1991,30037.0
YE,1992,59940.0
YE,1993,54450.0
YE,1994,48368.0
YE,1995,55951.0
YE,1996,47790.0
YE,1997,95561.0
YE,1998,86881.0
YE,1999,67263.0
YE,2000,62241.0
YE,2001,72004.0
YE,2002,84522.0
YE,2003,61917.0
YE,2004,67076.0
YE,2005,82185.0
YE,2006,96621.0
YE,2007,194831.0
YE,2008,240591.0
YE,2009,421765.0
YE,2010,507694.0
YE,2011,574169.0
YE,2012,736089.0
YE,2013,651511.0
YE,2014,687687.0
YE,2015,2835177.0
YE,2016,3279460.0
ZA,1993,250000.0
ZA,1994,112745.0
ZA,1995,118258.0
ZA,1996,16283.0
ZA,1997,6749.0
ZA,1998,8152.0
ZA,1999,14255.0
ZA,2000,29546.0
ZA,2001,28337.0
ZA,2002,72518.0
ZA,2003,106743.0
ZA,2004,138724.0
ZA,2005,164927.0
ZA,2006,30435.0
ZA,2007,121017.0
ZA,2008,120996.0
ZA,2009,36224.0
ZA,2010,46237.0
ZA,2011,109167.0
ZA,2012,142202.0
ZA,2013,150185.0
ZA,2014,218079.0
ZA,2015,276969.0
ZA,2016,166819.0
ZM,1985,104060.0
ZM,1986,138630.0
ZM,1987,147310.0
ZM,1988,141918.0
ZM,1989,137870.0
ZM,1990,137849.0
ZM,1991,140076.0
ZM,1992,142564.0
ZM,1993,146023.0
ZM,1994,138003.0
ZM,1995,129819.0
ZM,1996,127712.0
ZM,1997,194364.0
ZM,1998,173490.0
ZM,1999,205985.0
ZM,2000,256679.0
ZM,2001,284042.0
ZM,2002,300381.0
ZM,2003,270043.0
ZM,2004,211031.0
ZM,2005,176121.0
ZM,2006,137640.0
ZM,2007,113747.0
ZM,2008,93587.0
ZM,2009,76113.0
ZM,2010,57797.0
ZM,2011,49095.0
ZM,2012,51504.0
ZM,2013,54322.0
ZM,2014,51852.0
ZM,2015,52593.0
ZM,2016,57198.0
ZW,1985,62750.0
ZW,1986,65180.0
ZW,1987,135460.0
ZW,1988,175333.0
ZW,1989,176120.0
ZW,1990,190950.0
ZW,1991,197460.0
ZW,1992,237703.0
ZW,1993,109798.0
ZW,1994,104963.0
ZW,1995,26170.0
ZW,1996,664.0
ZW,1997,816.0
ZW,1998,1729.0
ZW,1999,2157.0
ZW,2000,4201.0
ZW,2001,9485.0
ZW,2002,9985.0
ZW,2003,13290.0
ZW,2004,6948.0
ZW,2005,12505.0
ZW,2006,3567.0
ZW,2007,4529.0
ZW,2008,4038.0
ZW,2009,4640.0
ZW,2010,4851.0
ZW,2011,59667.0
ZW,2012,62739.0
ZW,2013,67108.0
ZW,2014,9171.0
ZW,2015,10593.0
ZW,2016,10032.0
